,rooms,area,price
3301,4,92.94,495.0
3302,3,66.0,513.15
3303,3,67.2,522.48
3304,3,76.0,530.0
3305,3,72.7,536.262
3306,3,67.2,542.64
3307,3,67.2,542.64
3308,2,54.0,550.0
3309,4,89.26,551.0
3310,3,67.2,556.08
3311,3,100.0,580.0
3312,3,78.1,591.608
3313,4,81.6,595.68
3314,2,62.0,600.0
3315,4,82.0,614.262
3316,3,78.0,637.65
3317,3,78.1,638.467
3318,3,66.0,638.55
3319,4,104.21,645.789
3320,3,93.0,646.0
3321,4,106.01,656.943
3322,4,90.3,666.7
3323,3,111.0,695.0
3324,3,77.9,699.152
3325,4,78.0,830.0
3326,7,187.0,865.0
3327,4,106.8,919.34
3328,4,106.9,951.41
3329,1,25.0,139.0
3330,1,22.6,139.9
3331,1,28.03,158.089
3332,1,27.3,175.0
3333,2,39.83,175.252
3334,2,43.0,176.874
3335,2,43.0,177.0
3336,1,32.2,178.388
3337,2,44.0,179.621
3338,2,30.0,195.0
3339,2,36.2,197.833
3340,1,30.24,199.0
3341,2,36.4,199.034
3342,2,36.4,202.566
3343,2,36.9,205.349
3344,2,36.9,205.349
3345,2,36.9,205.349
3346,2,38.0,207.67
3347,2,38.0,207.67
3348,2,38.0,211.47
3349,2,38.0,211.47
3350,2,38.0,211.47
3351,2,39.29,216.095
3352,2,38.6,216.152
3353,2,38.6,216.152
3354,2,33.87,217.0
3355,2,42.16,221.719
3356,3,43.65,231.345
3357,2,43.76,233.2
3358,1,31.7,235.0
3359,2,32.0,238.0
3360,1,31.0,239.0
3361,1,34.0,240.0
3362,2,42.0,245.0
3363,2,46.3,248.399
3364,2,46.3,248.399
3365,1,44.8,249.0
3366,1,29.33,249.0
3367,2,46.3,250.715
3368,2,46.3,250.715
3369,2,46.3,250.715
3370,2,46.3,250.715
3371,2,46.3,250.715
3372,2,34.12,250.782
3373,2,46.3,253.03
3374,2,46.3,253.03
3375,2,46.3,253.03
3376,2,46.3,253.03
3377,2,46.3,253.03
3378,2,46.3,253.03
3379,2,46.3,253.03
3380,2,40.8,255.0
3381,2,45.7,257.063
3382,2,40.6,257.81
3383,2,40.6,258.007
3384,2,45.9,258.188
3385,2,45.9,258.188
3386,2,45.9,258.188
3387,2,45.9,258.188
3388,2,36.94,258.58
3389,2,48.0,259.0
3390,2,46.3,260.437
3391,2,46.3,260.437
3392,2,41.9,262.08
3393,3,49.45,262.085
3394,3,49.48,262.244
3395,2,41.9,263.752
3396,2,41.9,263.752
3397,2,37.31,264.901
3398,3,50.02,265.106
3399,3,50.02,265.106
3400,1,45.7,267.0
3401,2,48.9,267.239
3402,2,48.9,267.239
3403,2,48.9,267.239
3404,2,48.9,267.239
3405,2,48.9,267.239
3406,2,48.9,267.239
3407,2,48.9,267.239
3408,2,48.9,267.239
3409,2,48.9,267.239
3410,2,54.03,269.0
3411,2,38.2,269.9
3412,3,60.4,275.0
3413,3,53.0,275.611
3414,3,53.0,275.611
3415,3,55.72,275.947
3416,2,49.0,278.0
3417,3,51.3,280.355
3418,3,51.3,280.355
3419,3,51.4,280.901
3420,3,51.4,280.901
3421,3,53.0,281.048
3422,3,53.0,281.048
3423,2,48.65,281.684
3424,2,48.65,281.684
3425,2,47.8,282.622
3426,2,40.77,283.352
3427,2,47.9,283.815
3428,3,52.2,283.968
3429,2,45.0,284.0
3430,2,52.0,284.0
3431,2,54.43,285.266
3432,2,54.43,285.266
3433,3,52.2,285.273
3434,3,52.2,285.273
3435,2,49.4,285.285
3436,2,49.4,285.285
3437,2,47.6,285.6
3438,3,52.3,285.82
3439,2,49.6,286.618
3440,2,49.6,286.618
3441,3,52.3,287.127
3442,2,49.8,287.595
3443,3,52.3,288.434
3444,3,48.0,289.0
3445,2,49.4,289.08
3446,2,49.4,289.08
3447,2,49.4,289.08
3448,3,51.4,289.125
3449,2,47.8,289.778
3450,2,60.0,290.0
3451,2,50.2,291.151
3452,2,50.0,291.25
3453,2,49.4,291.46
3454,3,52.2,292.027
3455,3,52.2,292.027
3456,3,54.5,292.392
3457,3,54.5,292.392
3458,2,47.6,292.74
3459,2,50.0,293.75
3460,2,41.1,293.865
3461,2,49.4,293.88
3462,2,47.7,293.97
3463,2,56.8,295.303
3464,2,49.5,298.248
3465,4,53.0,299.0
3466,2,58.2,300.0
3467,2,55.09,300.241
3468,2,49.5,303.191
3469,3,51.2,303.36
3470,2,48.9,304.403
3471,3,61.0,304.9
3472,3,51.0,305.0
3473,3,68.51,305.0
3474,3,50.08,305.337
3475,2,50.0,307.5
3476,2,50.09,308.604
3477,2,49.6,308.761
3478,2,49.6,308.761
3479,2,51.0,309.0
3480,2,45.76,310.0
3481,2,45.76,310.0
3482,2,45.76,310.0
3483,4,72.2,310.0
3484,3,57.8,310.097
3485,2,49.0,310.661
3486,3,57.7,312.446
3487,2,57.7,312.446
3488,3,57.7,312.446
3489,3,57.8,312.987
3490,3,57.8,312.987
3491,3,57.8,312.987
3492,3,60.3,313.572
3493,3,60.3,313.572
3494,3,60.3,313.572
3495,3,57.7,315.331
3496,3,57.7,315.331
3497,3,57.7,315.331
3498,3,63.57,317.214
3499,3,51.1,318.098
3500,3,65.0,318.461
3501,3,57.1,319.331
3502,3,56.8,319.612
3503,2,53.93,320.0
3504,3,63.0,320.0
3505,4,75.4,320.0
3506,2,42.0,320.0
3507,3,56.9,320.062
3508,3,61.7,320.778
3509,3,64.64,322.554
3510,3,57.5,323.438
3511,3,57.5,323.438
3512,3,57.5,323.438
3513,3,57.5,323.438
3514,3,57.5,323.438
3515,3,57.5,323.438
3516,3,57.5,323.438
3517,3,57.5,323.438
3518,3,57.5,323.438
3519,3,61.5,324.466
3520,3,58.3,325.023
3521,3,65.33,325.997
3522,3,65.33,325.997
3523,3,58.6,326.109
3524,3,58.6,326.109
3525,3,58.6,326.109
3526,3,58.6,326.109
3527,3,58.6,326.109
3528,3,58.6,326.109
3529,3,58.6,326.109
3530,3,58.6,326.109
3531,3,51.89,326.907
3532,3,54.8,327.43
3533,3,58.3,327.938
3534,3,58.3,327.938
3535,3,58.3,327.938
3536,3,63.1,328.133
3537,3,63.1,328.133
3538,3,68.0,329.0
3539,3,54.7,329.622
3540,3,58.6,329.625
3541,3,58.6,329.625
3542,3,54.8,330.17
3543,3,54.8,330.17
3544,3,54.8,331.54
3545,2,47.71,331.584
3546,2,50.2,332.576
3547,2,50.2,332.576
3548,2,50.2,332.576
3549,2,50.2,332.576
3550,3,61.1,333.912
3551,3,61.1,333.912
3552,3,61.1,333.912
3553,3,61.1,333.912
3554,3,54.8,334.28
3555,2,62.36,335.0
3556,3,61.9,338.284
3557,3,61.9,338.284
3558,3,63.0,339.0
3559,3,59.73,339.0
3560,2,44.0,339.0
3561,3,58.59,339.0
3562,2,51.79,339.225
3563,3,60.5,340.313
3564,3,60.5,340.313
3565,3,60.6,340.875
3566,3,61.9,341.379
3567,3,61.9,341.379
3568,3,60.7,341.438
3569,3,65.7,341.574
3570,3,52.0,344.0
3571,3,61.3,344.813
3572,3,71.0,345.0
3573,3,81.0,345.0
3574,3,67.0,345.0
3575,4,58.96,347.864
3576,3,60.4,348.232
3577,3,60.3,348.233
3578,3,60.3,348.233
3579,3,60.3,348.233
3580,3,63.8,348.667
3581,3,63.8,348.667
3582,3,63.8,348.667
3583,3,60.4,348.811
3584,2,58.0,349.0
3585,3,60.5,349.387
3586,3,60.5,349.387
3587,3,58.0,350.0
3588,3,62.33,350.0
3589,2,53.0,350.0
3590,3,53.5,351.763
3591,3,53.5,351.763
3592,3,67.7,351.972
3593,3,60.5,352.413
3594,3,71.0,355.0
3595,2,51.0,355.0
3596,3,60.3,355.167
3597,3,60.3,355.167
3598,3,60.3,355.167
3599,3,60.18,357.018
3600,3,63.8,358.875
3601,3,65.8,359.597
3602,3,65.8,359.597
3603,3,60.3,361.198
3604,3,60.3,361.198
3605,2,51.3,361.665
3606,3,54.6,361.726
3607,3,54.6,361.726
3608,3,54.6,361.726
3609,3,60.4,362.4
3610,3,60.57,362.511
3611,3,60.65,362.99
3612,3,65.8,363.545
3613,3,57.0,365.0
3614,2,60.0,365.0
3615,3,58.17,365.889
3616,3,61.9,366.149
3617,3,62.0,366.731
3618,3,61.1,367.518
3619,3,60.5,367.538
3620,3,60.5,367.538
3621,3,60.5,367.538
3622,3,64.0,368.0
3623,3,58.0,369.0
3624,6,103.0,370.0
3625,3,70.5,372.0
3626,3,62.0,372.931
3627,3,59.1,374.732
3628,3,59.1,374.732
3629,3,66.0,375.0
3630,4,82.0,375.0
3631,3,62.6,376.55
3632,3,62.6,376.55
3633,3,62.6,376.55
3634,3,61.94,377.834
3635,3,59.6,377.872
3636,4,65.26,378.0
3637,3,62.6,378.112
3638,3,62.6,378.19
3639,3,62.6,378.19
3640,3,58.63,379.0
3641,3,61.1,379.737
3642,3,60.5,385.688
3643,3,60.5,385.688
3644,3,62.0,386.881
3645,3,62.0,386.881
3646,3,63.79,388.928
3647,3,63.9,389.599
3648,4,66.4,391.76
3649,3,69.07,393.699
3650,3,67.7,394.353
3651,3,67.7,394.353
3652,3,70.0,395.0
3653,3,62.0,399.28
3654,3,62.0,399.281
3655,3,68.0,399.9
3656,3,60.6,401.476
3657,3,60.6,401.476
3658,3,60.6,401.476
3659,3,60.6,401.476
3660,3,69.07,404.059
3661,3,60.6,401.476
3662,3,69.07,404.059
3663,3,61.0,404.126
3664,3,61.0,404.126
3665,3,61.0,404.126
3666,3,61.1,404.778
3667,3,68.8,416.24
3668,3,68.8,416.24
3669,3,68.8,416.24
3670,3,63.69,417.17
3671,3,68.68,418.742
3672,4,72.6,419.265
3673,4,72.6,422.895
3674,4,72.6,422.895
3675,4,72.6,422.895
3676,3,68.8,426.56
3677,3,69.0,427.31
3678,3,69.2,429.04
3679,3,69.3,429.654
3680,5,96.0,430.0
3681,3,62.15,431.943
3682,3,77.5,440.0
3683,3,66.0,440.0
3684,3,69.1,440.513
3685,3,69.1,440.513
3686,3,69.1,440.513
3687,3,67.0,442.0
3688,4,73.0,450.0
3689,4,98.27,454.007
3690,4,69.1,454.333
3691,3,69.1,454.333
3692,3,69.1,454.333
3693,3,77.7,455.0
3694,3,68.8,455.801
3695,3,68.8,455.801
3696,3,65.63,456.129
3697,4,65.0,459.0
3698,3,71.42,460.0
3699,4,82.0,465.0
3700,2,55.9,465.0
3701,4,79.2,465.3
3702,4,79.1,465.3
3703,4,79.1,465.3
3704,4,79.1,465.3
3705,3,70.0,471.0
3706,4,79.1,471.833
3707,4,79.1,471.833
3708,4,79.1,471.833
3709,4,79.1,471.833
3710,4,79.1,473.81
3711,4,79.1,473.81
3712,4,79.1,473.81
3713,3,71.6,477.0
3714,3,69.5,479.0
3715,3,79.0,480.0
3716,4,105.0,485.0
3717,3,64.1,487.16
3718,3,64.1,487.16
3719,3,64.1,487.16
3720,2,67.0,490.0
3721,4,83.9,490.815
3722,4,83.9,490.815
3723,4,83.9,490.815
3724,3,69.72,491.526
3725,4,83.9,492.913
3726,4,84.1,513.01
3727,4,84.1,513.01
3728,4,84.1,513.01
3729,4,84.0,513.01
3730,4,85.7,528.338
3731,4,85.8,528.877
3732,4,85.8,528.955
3733,4,85.8,528.955
3734,4,85.8,528.955
3735,4,85.8,529.813
3736,2,70.0,530.0
3737,3,70.0,530.25
3738,3,70.0,530.25
3739,3,70.1,531.008
3740,3,83.9,534.863
3741,4,83.9,534.863
3742,3,68.9,535.698
3743,3,70.0,544.25
3744,4,85.7,546.335
3745,3,70.0,547.75
3746,3,86.12,549.0
3747,3,70.1,552.037
3748,4,83.7,554.513
3749,4,83.7,554.513
3750,4,83.8,555.088
3751,4,83.9,568.423
3752,4,83.9,568.423
3753,4,97.0,579.0
3754,3,95.0,580.0
3755,3,69.9,581.918
3756,3,85.0,590.0
3757,4,80.0,650.0
3758,4,131.0,679.0
3759,4,90.7,727.867
3760,4,90.7,727.867
3761,2,60.0,730.0
3762,4,90.7,764.147
3763,4,90.7,764.148
3764,4,90.7,791.357
3765,4,90.7,800.427
3766,4,90.7,800.427
3767,4,90.7,809.497
3768,7,106.0,830.0
3769,5,129.2,850.0
3770,3,115.0,1250.0
3771,2,92.0,1800.0
3772,1,25.0,155.0
3773,1,22.97,159.0
3774,1,22.97,159.0
3775,1,22.97,169.0
3776,1,23.0,172.0
3777,2,33.43,183.0
3778,2,33.43,183.0
3779,2,31.0,185.0
3780,2,35.5,188.265
3781,2,33.5,189.0
3782,1,20.0,190.0
3783,2,38.0,192.67
3784,1,32.0,195.0
3785,2,37.14,204.0
3786,2,37.14,204.0
3787,2,45.0,206.955
3788,2,45.1,207.399
3789,2,45.5,209.238
3790,2,45.5,209.238
3791,2,41.85,213.0
3792,3,47.2,216.0
3793,2,47.8,217.975
3794,2,45.5,218.182
3795,2,41.85,219.0
3796,1,34.65,225.225
3797,2,41.9,226.218
3798,2,47.4,227.292
3799,1,29.33,228.774
3800,2,47.8,229.21
3801,1,19.9,230.0
3802,2,41.8,230.0
3803,2,23.3,230.0
3804,2,44.29,234.664
3805,2,44.5,235.0
3806,1,29.66,235.0
3807,1,29.66,235.0
3808,1,30.0,235.0
3809,2,38.9,235.345
3810,2,44.14,237.915
3811,2,32.0,238.0
3812,1,29.33,239.0
3813,2,43.65,240.0
3814,2,36.47,243.0
3815,2,37.2,245.462
3816,2,38.6,247.04
3817,2,38.6,247.04
3818,2,51.4,249.0
3819,2,38.0,249.0
3820,2,37.5,249.0
3821,2,48.0,250.612
3822,2,40.8,250.92
3823,1,45.0,255.0
3824,3,45.9,258.187
3825,2,40.53,258.987
3826,2,40.53,258.987
3827,2,41.38,259.0
3828,3,58.92,259.5
3829,3,58.92,259.5
3830,2,41.7,259.583
3831,2,47.0,260.0
3832,1,34.55,260.852
3833,2,41.05,266.414
3834,2,46.9,266.861
3835,3,49.5,270.0
3836,2,38.85,273.893
3837,2,48.0,275.0
3838,2,48.0,275.0
3839,2,47.49,275.442
3840,3,55.55,275.598
3841,3,55.55,275.598
3842,3,55.3,275.947
3843,3,55.7,275.947
3844,3,55.72,275.947
3845,2,54.22,276.522
3846,2,45.53,279.0
3847,3,49.1,279.0
3848,2,44.0,280.0
3849,3,52.9,280.518
3850,3,53.0,280.9
3851,2,47.7,281.43
3852,2,47.6,284.41
3853,3,54.1,286.881
3854,2,49.5,287.843
3855,2,47.7,288.585
3856,2,52.14,289.0
3857,2,37.0,290.0
3858,2,47.8,292.775
3859,2,45.81,293.86
3860,2,46.1,294.579
3861,2,55.6,295.0
3862,2,51.09,295.811
3863,3,56.4,296.0
3864,2,51.93,296.5
3865,2,52.0,299.0
3866,2,50.0,299.5
3867,3,50.08,305.337
3868,2,50.0,306.25
3869,3,72.07,307.0
3870,3,53.96,308.435
3871,2,61.06,314.0
3872,2,61.06,314.0
3873,2,50.99,314.149
3874,3,63.5,315.0
3875,2,44.0,317.0
3876,3,54.3,317.655
3877,3,66.4,318.401
3878,3,63.57,318.462
3879,3,56.82,319.612
3880,3,60.0,320.0
3881,2,46.53,322.6
3882,2,49.79,325.0
3883,3,65.2,325.348
3884,3,65.36,325.997
3885,3,65.36,325.997
3886,2,47.71,326.813
3887,3,68.11,326.928
3888,2,50.72,327.857
3889,2,48.09,328.0
3890,2,48.09,328.0
3891,3,54.8,328.252
3892,3,51.47,328.593
3893,2,50.0,329.0
3894,4,74.6,329.0
3895,2,51.02,330.0
3896,3,46.0,333.0
3897,2,55.1,335.0
3898,4,63.84,335.577
3899,2,53.3,338.0
3900,3,75.0,339.0
3901,3,55.96,341.188
3902,3,60.5,341.825
3903,2,47.0,345.0
3904,2,45.11,345.761
3905,2,37.8,347.76
3906,3,67.0,348.333
3907,2,58.0,349.0
3908,3,63.0,350.0
3909,3,56.91,351.0
3910,3,67.7,351.972
3911,3,67.7,351.972
3912,3,56.91,354.0
3913,3,56.81,356.0
3914,3,56.81,356.0
3915,3,55.22,356.0
3916,3,56.71,357.0
3917,3,56.38,357.0
3918,3,61.0,358.9
3919,3,59.31,359.0
3920,2,51.0,359.0
3921,3,58.08,359.515
3922,2,55.0,360.0
3923,4,74.5,360.0
3924,3,55.55,361.0
3925,3,72.3,361.429
3926,3,67.0,365.0
3927,2,54.7,365.0
3928,3,60.64,366.0
3929,3,56.81,366.0
3930,3,56.41,366.101
3931,2,49.7,366.52
3932,3,56.91,367.0
3933,3,64.0,369.0
3934,2,57.0,369.0
3935,2,48.15,370.455
3936,3,66.1,375.0
3937,2,53.51,379.95
3938,5,73.11,384.485
3939,3,84.2,387.387
3940,3,59.64,390.64
3941,3,76.0,398.9
3942,3,61.3,399.0
3943,3,76.0,399.0
3944,3,80.4,402.032
3945,3,62.37,403.16
3946,3,67.0,409.0
3947,2,55.3,409.219
3948,3,68.8,414.52
3949,3,68.3,416.425
3950,3,69.9,419.0
3951,3,66.25,419.0
3952,4,72.6,421.08
3953,4,72.6,421.08
3954,3,68.8,424.84
3955,3,63.0,435.0
3956,3,63.13,435.0
3957,3,83.56,439.526
3958,3,101.0,440.0
3959,3,84.33,440.0
3960,4,84.5,447.85
3961,2,54.0,450.0
3962,3,68.7,453.58
3963,3,69.5,458.7
3964,4,79.2,463.32
3965,4,73.7,469.0
3966,4,73.57,473.435
3967,4,95.34,480.0
3968,3,67.65,483.698
3969,4,105.0,485.0
3970,4,99.0,485.0
3971,3,90.0,488.0
3972,4,83.9,488.718
3973,4,95.34,490.0
3974,3,88.0,490.0
3975,4,83.9,490.815
3976,3,64.7,491.72
3977,4,84.1,492.008
3978,4,84.1,496.19
3979,1,55.86,499.999
3980,3,67.6,500.24
3981,4,84.1,510.908
3982,3,67.6,514.52
3983,3,64.7,517.6
3984,3,85.0,520.0
3985,3,73.0,535.0
3986,3,84.5,540.0
3987,3,80.53,540.0
3988,3,67.6,541.6
3989,4,73.34,552.047
3990,3,65.0,572.0
3991,4,92.1,580.0
3992,4,93.37,583.563
3993,4,83.5,593.56
3994,4,83.5,602.64
3995,4,106.8,605.0
3996,4,103.28,645.789
3997,4,104.21,645.789
3998,3,93.0,735.0
3999,7,105.0,830.0
4000,4,130.0,839.9
4001,4,107.6,925.36
4002,4,107.6,959.42
4003,4,107.6,1099.559
4004,5,143.6,1148.8
4005,6,179.0,1300.0
4006,2,26.32,115.0
4007,1,28.14,158.71
4008,1,22.97,159.0
4009,1,24.0,162.0
4010,1,22.97,169.0
4011,1,31.55,172.014
4012,2,39.83,175.252
4013,1,30.12,178.672
4014,1,31.0,185.0
4015,2,33.65,185.075
4016,1,36.66,188.432
4017,1,31.0,193.75
4018,2,33.93,195.098
4019,1,31.0,195.3
4020,2,35.71,196.405
4021,2,36.0,199.8
4022,2,36.0,199.8
4023,2,36.0,199.8
4024,2,36.0,199.8
4025,2,36.0,199.8
4026,2,36.0,199.8
4027,2,36.0,199.8
4028,2,36.0,199.8
4029,2,36.91,203.115
4030,1,32.38,205.613
4031,2,39.12,205.732
4032,2,32.0,207.0
4033,2,32.0,207.0
4034,1,32.38,207.232
4035,2,41.85,213.0
4036,1,28.0,219.0
4037,1,32.6,219.0
4038,2,34.65,220.028
4039,1,34.65,221.76
4040,1,34.65,223.493
4041,2,34.0,225.0
4042,2,41.9,226.218
4043,2,43.61,226.336
4044,2,47.4,227.292
4045,2,47.4,227.292
4046,2,47.4,227.292
4047,2,50.78,229.0
4048,2,41.85,229.0
4049,2,50.78,229.0
4050,2,33.0,229.0
4051,2,44.29,229.865
4052,2,44.2,230.488
4053,2,51.15,231.0
4054,2,44.29,231.059
4055,2,43.99,232.707
4056,2,43.99,232.707
4057,2,36.65,232.728
4058,2,43.95,233.2
4059,2,42.56,234.08
4060,3,53.33,234.545
4061,2,36.65,234.56
4062,3,43.25,235.713
4063,2,43.37,236.367
4064,2,43.37,236.367
4065,2,43.37,236.367
4066,2,43.37,236.367
4067,2,43.37,236.367
4068,2,43.37,236.367
4069,2,43.37,236.367
4070,2,43.37,236.367
4071,2,43.37,236.367
4072,2,43.37,236.367
4073,2,43.37,236.367
4074,2,43.37,236.367
4075,2,43.37,236.367
4076,2,43.37,236.367
4077,2,43.37,236.367
4078,2,43.37,236.367
4079,2,43.37,236.367
4080,2,43.37,236.367
4081,2,43.37,236.367
4082,2,43.37,236.367
4083,2,43.37,236.367
4084,2,43.37,236.367
4085,2,43.37,236.367
4086,2,36.65,236.393
4087,2,43.52,237.184
4088,2,43.52,237.184
4089,2,43.52,237.184
4090,2,43.52,237.184
4091,2,43.52,237.184
4092,2,43.52,237.184
4093,2,43.53,237.239
4094,2,36.65,238.225
4095,1,32.77,239.221
4096,2,37.44,239.616
4097,2,44.5,240.256
4098,2,44.5,240.256
4099,3,44.11,240.4
4100,3,44.11,240.4
4101,1,39.16,240.834
4102,2,38.93,241.366
4103,2,37.44,241.488
4104,2,39.16,242.792
4105,2,45.0,242.955
4106,2,36.47,243.0
4107,2,41.9,243.003
4108,2,39.36,244.032
4109,2,38.82,244.566
4110,2,45.3,244.575
4111,2,45.3,244.575
4112,2,45.3,244.575
4113,2,45.3,244.575
4114,1,39.16,244.75
4115,2,40.0,245.0
4116,2,48.0,245.0
4117,2,40.44,245.0
4118,3,45.59,245.73
4119,2,39.36,246.0
4120,2,38.8,246.38
4121,1,29.33,249.0
4122,2,39.36,249.936
4123,2,46.3,249.974
4124,2,46.3,249.974
4125,2,46.3,249.974
4126,2,38.8,250.26
4127,2,45.8,253.045
4128,3,51.5,257.52
4129,2,32.81,257.7
4130,2,32.81,257.7
4131,3,70.0,260.0
4132,3,48.8,263.52
4133,3,48.8,263.52
4134,3,50.0,266.0
4135,1,45.7,267.0
4136,2,46.0,267.0
4137,2,46.0,267.0
4138,3,49.68,268.272
4139,3,49.68,268.272
4140,3,49.68,268.272
4141,3,49.68,268.272
4142,3,49.97,269.838
4143,3,49.98,269.892
4144,3,49.98,269.892
4145,3,49.98,269.892
4146,3,49.45,271.975
4147,2,48.98,273.156
4148,3,49.76,273.68
4149,2,42.87,274.0
4150,3,50.02,275.11
4151,3,53.0,275.611
4152,3,52.9,275.611
4153,3,62.74,276.0
4154,3,52.14,276.342
4155,3,55.66,277.743
4156,2,48.0,280.0
4157,2,39.58,281.018
4158,3,46.68,284.748
4159,2,48.0,285.0
4160,2,48.9,285.0
4161,3,53.96,285.017
4162,2,52.45,285.852
4163,2,52.45,285.852
4164,1,27.03,288.41
4165,2,52.45,288.475
4166,2,40.0,289.0
4167,2,54.7,290.0
4168,2,75.0,290.0
4169,3,52.97,291.335
4170,4,70.91,291.407
4171,3,55.72,292.53
4172,2,52.24,293.066
4173,3,54.44,293.976
4174,3,54.44,293.976
4175,3,54.44,293.976
4176,3,54.67,295.218
4177,3,54.67,295.218
4178,3,54.67,295.218
4179,2,52.24,295.678
4180,2,52.24,295.678
4181,2,44.3,296.0
4182,2,51.93,296.5
4183,2,47.43,298.335
4184,3,55.32,298.728
4185,3,55.32,298.728
4186,3,55.32,298.728
4187,3,55.32,298.728
4188,2,48.1,299.0
4189,2,49.79,299.0
4190,2,47.71,299.0
4191,3,70.0,299.0
4192,3,55.49,299.646
4193,3,55.49,299.646
4194,3,55.49,299.646
4195,3,55.49,299.646
4196,3,55.49,299.646
4197,3,55.72,300.888
4198,3,55.72,300.888
4199,3,55.72,300.888
4200,3,55.72,300.888
4201,3,55.72,300.888
4202,3,55.76,301.104
4203,3,55.76,301.104
4204,3,55.76,301.104
4205,3,55.76,301.104
4206,3,55.76,301.104
4207,3,55.85,301.59
4208,3,55.85,301.59
4209,3,55.85,301.59
4210,3,55.85,301.59
4211,4,57.81,303.502
4212,2,54.2,305.0
4213,3,64.0,305.0
4214,3,54.4,305.184
4215,3,54.4,305.184
4216,3,47.5,306.85
4217,3,50.63,308.691
4218,4,72.0,310.0
4219,2,75.0,312.0
4220,3,54.4,313.344
4221,3,57.12,314.16
4222,3,52.5,314.475
4223,3,49.0,315.0
4224,2,52.5,315.0
4225,2,48.1,315.0
4226,3,63.57,317.214
4227,3,56.0,319.0
4228,3,60.3,319.759
4229,3,60.0,320.0
4230,3,67.1,321.758
4231,3,67.1,321.758
4232,2,44.19,322.7
4233,3,57.5,323.438
4234,3,64.94,324.051
4235,3,64.98,324.25
4236,3,64.99,324.3
4237,4,73.01,325.0
4238,2,57.63,325.0
4239,2,49.79,325.0
4240,2,49.79,325.0
4241,2,49.79,325.0
4242,3,65.33,325.997
4243,3,65.36,326.146
4244,3,48.1,328.0
4245,4,73.0,329.0
4246,3,61.0,329.0
4247,3,80.36,329.0
4248,2,58.0,329.9
4249,3,46.0,333.0
4250,3,46.0,333.0
4251,4,64.1,333.333
4252,4,64.1,333.333
4253,3,52.0,338.0
4254,4,64.41,338.732
4255,3,64.0,339.0
4256,2,49.9,340.0
4257,2,58.0,340.0
4258,3,64.6,342.38
4259,4,64.96,343.638
4260,4,64.96,343.638
4261,3,52.0,344.0
4262,4,65.15,344.644
4263,2,56.93,346.0
4264,3,58.0,350.0
4265,3,68.87,350.0
4266,4,98.0,350.0
4267,3,55.22,351.0
4268,3,56.91,351.0
4269,3,56.81,351.0
4270,2,50.7,352.0
4271,3,65.46,353.484
4272,3,56.38,354.0
4273,3,56.91,354.0
4274,4,65.77,355.158
4275,4,65.86,355.644
4276,4,65.88,355.752
4277,3,55.22,356.0
4278,3,56.81,356.0
4279,2,81.1,357.0
4280,3,56.71,357.0
4281,3,56.38,357.0
4282,3,63.97,357.056
4283,3,82.0,359.0
4284,3,59.31,359.0
4285,3,61.0,359.0
4286,2,45.97,359.0
4287,2,39.0,360.0
4288,3,63.0,360.0
4289,3,55.22,361.0
4290,3,55.55,361.0
4291,3,66.03,362.504
4292,3,56.81,366.0
4293,3,56.81,366.0
4294,3,56.81,366.0
4295,3,60.64,366.0
4296,3,56.91,367.0
4297,3,71.0,369.0
4298,3,57.34,369.0
4299,3,63.7,369.0
4300,3,64.0,369.0
4301,3,59.29,369.0
4302,3,55.0,370.0
4303,3,59.07,372.0
4304,3,74.0,375.0
4305,3,59.31,376.0
4306,4,90.03,377.226
4307,3,55.2,380.0
4308,3,59.57,381.0
4309,3,59.07,384.0
4310,5,73.11,384.485
4311,4,91.83,384.768
4312,4,100.0,384.9
4313,4,91.9,385.061
4314,3,59.57,387.0
4315,3,63.82,389.111
4316,3,63.85,389.293
4317,3,63.85,389.293
4318,3,63.85,389.293
4319,3,63.9,389.598
4320,3,63.9,389.598
4321,1,39.0,390.0
4322,3,64.0,390.208
4323,3,64.04,390.757
4324,3,64.13,391.001
4325,4,66.4,391.76
4326,3,64.26,391.793
4327,3,59.57,393.0
4328,4,99.78,393.964
4329,4,75.0,394.9
4330,2,56.5,395.5
4331,4,75.2,398.56
4332,4,97.0,399.0
4333,3,67.0,399.0
4334,3,82.0,410.0
4335,3,68.49,414.0
4336,3,68.33,416.608
4337,3,68.7,418.864
4338,3,68.49,419.0
4339,3,62.0,419.0
4340,4,78.36,423.144
4341,4,78.45,423.63
4342,4,78.45,423.63
4343,4,78.46,423.684
4344,4,78.53,424.062
4345,4,78.56,424.224
4346,4,78.56,424.224
4347,4,78.62,424.548
4348,4,78.62,424.548
4349,3,60.91,426.27
4350,3,68.49,427.0
4351,3,77.5,440.0
4352,4,73.36,441.308
4353,3,62.56,441.567
4354,2,67.0,442.0
4355,3,76.0,449.0
4356,2,54.2,455.28
4357,3,61.0,460.0
4358,3,74.0,470.0
4359,3,65.0,485.0
4360,3,85.0,489.0
4361,4,97.18,499.0
4362,4,88.0,520.0
4363,4,110.34,520.805
4364,4,110.34,520.805
4365,3,69.7,522.75
4366,3,82.7,535.0
4367,3,77.0,539.0
4368,4,99.9,555.764
4369,2,86.0,575.0
4370,7,105.6,629.0
4371,4,104.21,645.789
4372,4,104.39,646.905
4373,2,55.5,650.0
4374,4,107.0,650.0
4375,4,105.5,653.784
